Web_ProspectID,LastCampaignActivity,PageViewsPerVisit,TotalTimeOnWebsite,TotalWebVisits,AttendedMarketingEvent,OrganicSearch,ViewedAdvertisement
8033c8fb-2e03-4172-8d04-0e9219d04ba0,Open Email,6.36424981,142,11,Attended,N,Y
742de372-9d80-452a-b383-663d5b31cb4a,Web Visit,7.47046518,155,10,DidNot,Y,Y
0f4c2a8a-19d9-4986-89b7-5e27342175bb,Open Email,8.578145038,172,10,DidNot,N,Y
7b48a8e4-7577-4254-894d-1f1bf85ab575,Web Visit,4.627307324,122,12,DidNot,Y,N
814efc89-6fff-4251-8d41-4ee1f7852599,Web Visit,7.352603095,141,11,DidNot,N,Y
0788020d-0401-495e-9272-d265d8443487,Event RSVP,5.680424028,129,13,DidNot,N,N
a766023a-4d40-45ad-8d9f-f0957ed7bab6,Open Email,5.391048453,88,11,Attended,N,N
c2b9914a-c349-4194-b4ae-2c83895341cc,Web Visit,7.807953925,152,10,DidNot,Y,Y
618f3818-061c-4e3d-9469-6480e9eb7791,Open Email,4.736408869,56,9,Attended,Y,Y
4387837f-5b61-4e5c-b536-d447609738c7,Web Visit,7.698513556,131,13,DidNot,Y,N
e35dbed2-7106-4378-aab2-e0807df4024b,DownloadedMaterial,7.069101432,168,12,DidNot,Y,N
f355e0a2-b5ba-48a2-b8d1-708dd038c08f,DownloadedMaterial,8.590118587,133,10,DidNot,Y,N
3bcb73e9-96a7-4945-8608-4f9fc7b025f8,Event RSVP,4.399893577,106,9,DidNot,N,Y
45b33ed9-3d6d-4bb4-9e16-41e59963a509,Open Email,5.040254725,116,9,DidNot,Y,Y
bf8b495c-53bc-4585-ac8a-2b30ec853bd2,Web Visit,5.702224515,109,7,DidNot,N,N
1ba6b847-5a21-46f0-a8c8-076ac66fe970,Event RSVP,8.289105034,207,10,DidNot,N,N
4323be8a-6c86-4deb-bc7c-b531e316f752,Web Visit,6.477226261,103,14,Attended,Y,N
310758a0-f0e4-4dce-be51-5a446cf07f43,Event RSVP,4.561961806,100,9,DidNot,Y,N
a5b13618-85c0-454c-9b33-c16477840ab8,DownloadedMaterial,6.335304209,116,8,DidNot,Y,Y
8d1b55ef-1de1-4117-864f-6bc5f416797f,DownloadedMaterial,7.162577055,148,10,Attended,Y,Y
f41c4d77-43d6-4e86-85b0-7cc84680f326,DownloadedMaterial,6.903498111,164,14,DidNot,Y,Y
326f21c0-d32b-4a35-b37a-fe51ceba7177,DownloadedMaterial,5.401691516,93,12,Attended,Y,N
bee04991-f349-4364-9c19-d9ccf68fa4db,DownloadedMaterial,4.56487763,114,10,DidNot,N,N
02ab14f3-bf4a-4eb1-9325-d4ed3598c427,DownloadedMaterial,5.562052873,92,15,DidNot,Y,Y
bbc64df8-f61f-431e-932d-8f89e600c06d,DownloadedMaterial,7.16359805,137,10,Attended,N,Y
0bdb7ad3-303b-4f7f-9151-a2a001603804,Web Visit,8.351282287,137,10,DidNot,N,Y
9fdd7b09-9400-4489-a6bc-f55f6e616abc,DownloadedMaterial,5.753472011,139,5,DidNot,N,Y
caf0eb3e-37a6-4e04-89ae-93c581ca29ab,Open Email,9.349955946,131,10,Attended,N,Y
4ec8114f-4212-42ab-bdbe-3a7cb2b3b1fe,Web Visit,7.073199313,152,13,DidNot,Y,Y
6afcbb80-1f70-4999-9c4f-eabf533410db,Web Visit,7.78343907,141,10,Attended,N,N
2f1deaf7-007c-4184-bb88-e436f4ecfdd5,Web Visit,7.162364798,152,9,DidNot,N,Y
5747b5f2-d478-43bf-94fe-c2f028852f01,Web Visit,6.516387253,149,11,DidNot,N,Y
f9298721-08e2-4906-b856-6ae464ca9983,Open Email,5.273976672,133,9,Attended,Y,N
24a4a2e3-7c7f-4a1c-8aa5-507224baff73,Open Email,5.470389762,152,7,DidNot,Y,N
511b6f3e-b40f-4f2c-a5f2-23dffe8ff30b,Web Visit,5.028680716,52,10,Attended,N,Y
1b902957-4b74-4a75-8129-eec4f55d8eaf,Web Visit,8.000899323,173,16,DidNot,Y,Y
21896bf5-a9ab-459c-8b99-abad43da2ed8,DownloadedMaterial,6.585788105,159,9,DidNot,Y,N
54676fc5-95bd-416a-8942-63f4e6dc9aca,Open Email,8.023908833,147,8,DidNot,N,N
bc2c3d5c-ecc5-4f0f-93d5-48e7aa82fe1b,DownloadedMaterial,8.256783393,134,14,DidNot,N,Y
78664e98-46d9-45d8-ade8-e63a08488e9b,DownloadedMaterial,5.280289834,69,10,Attended,N,N
2d1cb017-8590-4fe5-8856-bcc4b0f5f2ce,Open Email,6.850040596,158,12,DidNot,Y,N
470b9b03-dde6-4ce6-8224-15bb6781856e,Event RSVP,5.594722662,85,10,Attended,N,N
077b96f4-29b8-4074-99d8-c1e1f8b1567b,Open Email,5.760191575,107,9,Attended,Y,N
fae80c12-2bfe-4f2b-b716-7031afcc7b37,Web Visit,7.540795618,166,11,DidNot,N,Y
ecd255f4-81ec-477b-9133-b5501c47f469,Open Email,6.044580417,99,6,DidNot,Y,N
03699237-e9a1-499c-aa7a-97f1b70c4b14,Event RSVP,3.993180931,101,9,Attended,Y,Y
ad0cd2ed-074e-499d-b8b5-fbed39ad91f8,DownloadedMaterial,9.325287323,158,7,Attended,Y,Y
1aaa80fa-de51-4efb-b51f-61958f24a13a,Open Email,7.268545587,125,12,DidNot,N,N
4b0f20bb-46b0-4eab-8ddd-5867ef6b0410,Event RSVP,4.530883858,65,11,Attended,N,N
584b148b-4952-4f52-89cc-6c88e7ef7c44,Web Visit,6.243791252,143,10,DidNot,Y,N
48697ce8-a48a-4b19-85b9-a0f6f7fdca18,Web Visit,5.030702889,123,13,DidNot,N,N
a1efd70e-61a5-41cb-93da-4f82854c60d5,Open Email,8.854438208,146,10,Attended,N,Y
b9b2030b-98c5-45e8-a534-a6a60d52bbe0,Event RSVP,7.307347124,135,8,Attended,N,Y
1ef23ea6-d1a9-4f38-9913-f71503aab024,Event RSVP,6.311788331,101,16,Attended,Y,N
5abf93a3-6449-49a8-9f1a-32858f386049,Open Email,7.695260853,181,11,Attended,N,N
ae13de69-5354-49fb-9e8c-e9f5d364abe4,Web Visit,5.945586723,137,14,DidNot,N,N
03a0da56-a1f6-4747-96b4-490d5a5eeeaa,Event RSVP,6.852204865,136,8,DidNot,Y,Y
a6a412e9-1177-4600-a934-90660cf7ee74,DownloadedMaterial,7.370729597,124,12,Attended,Y,Y
1cfdbeff-a881-418b-8940-364e7ffb21b4,DownloadedMaterial,7.514406344,132,10,DidNot,N,Y
20347993-0244-4c34-b9c2-9587b5613ce9,DownloadedMaterial,8.834143094,125,7,DidNot,N,N
3486745f-7e90-40f1-bc95-563b276017d9,Event RSVP,10.61949739,136,9,Attended,Y,N
d250b648-7d96-4b40-a86f-23cde75b2917,Web Visit,8.884124161,125,10,Attended,Y,Y
5c388153-a75a-4b25-8161-7ac21e5e4339,Web Visit,8.445446149,168,8,Attended,Y,Y
dc3e4880-fedd-43da-81a2-e4b2c3b165af,Event RSVP,7.357502532,169,11,Attended,Y,Y
10123be8-a5cb-4057-b94c-eb953331212e,Web Visit,9.005087638,162,7,DidNot,Y,Y
f7697cd2-6304-4e3d-835d-62dc4d689a10,DownloadedMaterial,8.737873984,188,8,Attended,Y,N
a31916f2-33ec-462f-8dda-00e5a388aea0,Open Email,4.347538043,105,9,DidNot,N,Y
8a4f9ac1-0fe7-45cd-9106-a085b9b127eb,Open Email,7.394262857,133,10,Attended,Y,Y
0c1d893a-3ff0-4e28-8935-94beaebb8cfc,DownloadedMaterial,6.177232873,95,6,Attended,Y,Y
619db367-e934-4ee9-9e2d-d023168e71c3,DownloadedMaterial,5.051306384,85,5,Attended,Y,Y
28a4832e-a406-4c62-9261-84dcb3aae2aa,Event RSVP,6.504992927,101,15,Attended,Y,N
2ee09713-462a-41ff-a3f0-7d04d6e4c255,Web Visit,7.93011162,132,11,Attended,N,Y
12103a4f-8f92-4d4e-8f27-4c4f8a617d77,Open Email,6.104275123,146,11,DidNot,N,N
418dfc68-6774-4281-9693-4fa1c1411ead,Web Visit,5.561322966,126,12,DidNot,Y,N
7c90324f-2727-4ff2-9284-7b76c8e0db48,Web Visit,5.684169438,77,9,Attended,Y,N
c533c402-070d-448d-91c9-c66f253aada3,Open Email,6.784910533,98,7,Attended,Y,Y
6f0571ee-08d0-4ac6-a529-29b9c7f8c311,Open Email,5.640340664,146,10,DidNot,Y,N
2b659db4-e315-42c4-98a3-223512f4e8e8,DownloadedMaterial,6.41349792,121,7,Attended,Y,Y
9c8ec662-437a-4622-b0e7-2a1143f320d1,DownloadedMaterial,6.827553034,126,6,DidNot,Y,Y
8e50da47-8423-4091-9580-653e7adcce48,Open Email,4.964927499,116,10,DidNot,N,Y
e5b8067f-6c66-4139-9b77-e2616d3d250a,Open Email,5.785289953,109,11,Attended,Y,N
d58cdf7a-b5a6-4321-99f2-d551700e7052,Event RSVP,4.396714498,61,14,Attended,N,Y
7021a682-3410-4579-a2f0-1a40d6a62213,Web Visit,5.946352082,140,12,DidNot,Y,Y
7c5894e8-3793-4a06-8f65-e25b97582967,Event RSVP,7.929244842,188,12,DidNot,Y,N
b3710cd8-5a1a-498e-9313-8f989dcdd9be,Web Visit,6.967752499,143,10,DidNot,N,N
252f9a6e-aba9-4482-836e-5bff21226871,DownloadedMaterial,3.781388304,93,8,DidNot,N,Y
3fc5663e-1f30-4704-8b0b-23a7cef9d445,DownloadedMaterial,4.944715369,54,12,Attended,N,Y
222a215e-c89c-43ea-964b-4631b4bf7e0f,Web Visit,6.941945388,126,8,Attended,Y,N
d7f099ed-f944-4632-b358-4938306812ef,Web Visit,7.53055336,144,13,DidNot,N,Y
9181bdc8-4f93-4750-a8dd-915fc24dbf78,Open Email,9.0336514,155,12,DidNot,N,N
1a07cf1f-d4f8-4d7e-9b93-02e686aad161,Web Visit,5.861663952,131,9,DidNot,Y,Y
f8bf0f41-8463-4315-8118-ffd8a027e642,Web Visit,6.88045331,133,12,Attended,Y,Y
661d8092-9059-417a-8a6f-c0306175c9a6,Web Visit,6.809642879,139,7,Attended,N,N
726c1419-c111-4d96-87ba-e2b8739f305c,Web Visit,7.105313956,99,10,Attended,N,N
794e4078-a622-4003-8c0e-9c143db4066c,Web Visit,5.704392612,77,10,Attended,Y,Y
7da3d635-1219-444a-ab8d-e8df03ae7798,Web Visit,8.494055328,141,11,DidNot,Y,N
b5c6b471-7483-40b9-bb09-20401674ea36,Open Email,6.536322613,127,13,DidNot,Y,N
b2e3f19d-828c-4646-8247-7f684b3db3e4,Event RSVP,4.894917629,99,11,DidNot,N,Y
da499b48-653c-41e0-88db-a3d85f2e1849,Event RSVP,4.97340889,72,11,Attended,Y,Y
8b43a9a7-1653-40b8-9fc3-d2534d573ba0,Web Visit,5.589755115,149,7,Attended,N,Y
dba25b64-c410-4954-81d3-24bb8671ef38,Open Email,4.489748588,52,7,Attended,N,Y
950f76b4-5fae-448f-9cb8-c2603293f3cb,Event RSVP,7.676826932,143,9,DidNot,N,Y
f0c4b510-9fc4-402a-9138-85fa4d4d0276,Web Visit,6.146056993,143,6,DidNot,Y,N
e7f4ef52-0771-4266-913f-88587391c235,Event RSVP,8.522747486,158,8,Attended,Y,N
3b210fe8-0143-4e61-ab6d-0df0d976b35b,DownloadedMaterial,7.016782572,177,12,DidNot,Y,Y
4ea5fe8e-9ce0-490e-a0d7-7ca974585c98,Open Email,6.478965718,153,7,DidNot,N,Y
f70004bb-c0b6-4c1e-ba57-3f69e268c31a,Open Email,4.400820419,96,13,Attended,Y,N
2e8bf147-dede-4f2b-b227-b71200b8f9c5,Event RSVP,5.649317665,128,11,DidNot,Y,N
732be0e0-5723-4194-b55e-0b64116a518d,Event RSVP,5.782897483,99,10,Attended,Y,Y
4c1e3ae0-75d7-44ae-84aa-07c3c2be2ee2,Event RSVP,5.857680987,119,11,Attended,Y,Y
03fb3dbd-cf41-47df-b6dd-d2cc918f5635,Web Visit,7.55730341,118,11,Attended,Y,N
18d37639-2ec4-42af-a6cd-2f82f9f9387c,Web Visit,5.647899779,84,11,Attended,Y,N
f46d740c-5e69-42c8-ba14-42cdfabb8614,Event RSVP,8.06059156,133,12,Attended,N,Y
0edbcc9a-80cd-4456-ac28-3e6aeb033349,Open Email,6.550407592,112,12,Attended,Y,Y
93f0a89d-bb4a-43a9-93c6-d811e890c9a9,Open Email,5.927033518,108,11,DidNot,Y,N
4b53fc53-0741-453c-95fa-7eee6c9cbeb6,Open Email,5.461292678,73,8,Attended,N,Y
1c8d9aad-05aa-49d7-a20d-6d3add448dbf,Open Email,5.849760231,165,9,DidNot,Y,N
1f7227db-aa1a-4873-94aa-e3013ae567ff,Open Email,9.059243824,137,7,Attended,Y,Y
16cdc68c-0621-4180-a973-4275ce486862,Event RSVP,5.179267959,78,11,Attended,Y,N
685d453c-d898-4925-a41b-3f951273002e,Open Email,4.476373266,54,14,Attended,N,Y
6712c129-b521-4842-ae25-047dc5cd463f,Event RSVP,6.283619612,137,7,Attended,Y,N
35140a70-cc81-418a-939b-f40f79124324,Event RSVP,7.030214131,112,11,Attended,N,N
4b8b5940-5b2f-472e-a45e-6c858d650e61,Event RSVP,8.370756789,149,9,Attended,N,N
1b3e9326-6af8-492b-8eeb-22c0f0a347fb,DownloadedMaterial,4.980929743,119,11,Attended,Y,N
1ad322c2-139a-477d-a30a-3173e00bf930,Web Visit,6.20993459,158,10,DidNot,N,N
97dc8b5d-edd4-4ade-9113-87ef0d60f78d,Web Visit,7.745378122,184,11,Attended,N,N
e9fe16ad-c9cd-4b3d-86fb-1d26f2b032df,Event RSVP,9.50926361,148,13,Attended,Y,Y
e0228638-50ab-462e-b0cb-7f43bdbc4045,DownloadedMaterial,6.564164785,122,9,DidNot,Y,N
5d6d7049-c9df-4e4a-a1ac-a8937685833d,Event RSVP,6.796100989,135,8,DidNot,N,Y
033bee91-876b-426f-8a05-8f404310a0cd,DownloadedMaterial,6.192131609,114,12,Attended,Y,N
ac9d64e2-804e-43f6-8b8f-6b3a3c5ff5c4,Web Visit,5.629511772,69,9,Attended,Y,Y
d7241aee-ea28-40c8-9d64-23ff162c3e73,Web Visit,6.340495491,110,11,DidNot,N,N
70bf78d4-46be-486b-ab09-b7fe8accac67,DownloadedMaterial,8.255002524,150,14,DidNot,Y,N
ebeeb5d3-40e3-49fc-8918-edb32ec939cc,Web Visit,6.999831262,157,8,Attended,N,N
81d4a36a-d5bb-49e9-b2f0-6603b0b34a39,DownloadedMaterial,6.28214429,135,8,Attended,N,Y
8f2d4081-30d9-439d-9aad-3d8d0a392617,Event RSVP,8.021787583,147,9,DidNot,Y,Y
42cf12d7-8e2b-4ee3-8af0-c8a794f20a58,Web Visit,4.03333687,99,8,DidNot,Y,Y
eca89eba-546a-421d-a632-1c599d34560d,DownloadedMaterial,7.464138689,173,11,DidNot,N,N
6f80fc03-5f14-45ef-a4ab-15ab845db00a,Web Visit,6.995504858,134,12,DidNot,N,Y
d785c552-5704-4501-bb56-4231b798bd00,Web Visit,7.985194539,143,7,Attended,N,Y
a61f1440-2804-4549-852f-16f995ddd81d,Web Visit,4.772581869,61,8,Attended,Y,Y
1ca4cafb-13c8-4e28-a96a-5833311635be,Event RSVP,5.920506662,106,10,DidNot,N,Y
8881ea3c-e519-4b43-a99b-a5e37c5741aa,DownloadedMaterial,5.964968362,93,9,Attended,N,N
83bc81c2-9c79-4c94-970d-dc42d4ee9798,Event RSVP,7.580407476,192,7,DidNot,N,N
c3e0df68-9e7e-4418-8766-e991aa41642a,Open Email,5.809703839,94,12,Attended,Y,Y
8d481a90-4b5b-473f-a2d9-73a7a0d5ac5b,Open Email,4.886115645,111,8,Attended,N,N
06a97176-7be0-4976-a24b-9f0aa42d431b,DownloadedMaterial,4.880236234,120,11,DidNot,N,Y
9559a4e8-dc7f-4b77-97c5-7b8dbe6f2684,Event RSVP,5.073511764,108,13,DidNot,N,N
855d58ed-1f3d-4a44-832c-5920ab618466,Web Visit,6.426999852,115,11,DidNot,N,N
584975df-e289-431e-8195-68e48a84e1a3,Event RSVP,9.536771658,134,13,Attended,Y,Y
03182a7c-f113-4fc9-b25c-751221153ffe,Open Email,7.606168698,178,11,Attended,N,N
28b54676-6250-4128-9a55-081b53db2002,DownloadedMaterial,7.561693888,134,9,Attended,N,N
095d6b12-c507-4258-a743-ea4cec454353,Open Email,5.676806414,131,6,DidNot,Y,Y
72248b1d-43ba-4cd3-aba4-a5547aba6124,Event RSVP,6.501735777,138,12,DidNot,Y,N
407a2a55-89cb-447b-b061-05d1871e4dbc,Web Visit,6.500590929,147,9,DidNot,N,N
86607e5d-17af-4fe9-8c4d-ba4ee2e76537,DownloadedMaterial,6.915658147,167,13,DidNot,Y,Y
98628a0f-037e-4754-810b-6617d4a8f890,Web Visit,9.658797121,161,12,Attended,N,N
4241a7b6-ae7f-49e9-8098-ce4d8ee135e5,Open Email,7.824495986,181,11,DidNot,Y,Y
7a9527a5-0551-4068-8c4e-9c3b38bd6abf,DownloadedMaterial,5.35466016,129,8,DidNot,N,N
619cbd5f-3370-4c41-89fb-0c8ea1cd4a4d,Event RSVP,7.201214948,119,9,DidNot,Y,Y
3504c6bb-68ce-4fa1-b307-6dc2ff7162de,Open Email,7.202494216,130,13,DidNot,N,Y
5f0a8706-241b-41ab-832b-9c3b451c77db,Web Visit,8.701555191,162,13,Attended,Y,Y
03b5b453-69c1-4d9f-a911-a42032bf88a4,Open Email,5.918032863,121,11,DidNot,Y,Y
a01085c8-a609-4a5e-b9d2-ee39849eb6aa,Open Email,7.574689125,153,6,Attended,Y,N
b7f34beb-76dd-4413-b46c-7ece7ec0c2e8,Web Visit,10.49603394,164,9,Attended,Y,N
2ef3b26f-61ea-4d94-af01-a97a713c3983,DownloadedMaterial,4.88855815,80,11,DidNot,Y,N
b97ac053-afa0-449f-aa7f-b942559df034,Web Visit,8.149720479,129,8,Attended,Y,Y
73a2e1c2-7afc-44ae-8528-02abcd8b27de,Event RSVP,6.174720275,100,8,Attended,N,Y
0333e110-b5b6-4abc-b9c6-d075f1e3011b,Open Email,5.076014669,61,10,Attended,Y,N
4f359013-573f-4df9-ae6f-51c81167f8ef,Open Email,3.249213448,79,9,DidNot,Y,N
b57ca66d-001f-45ca-a9b4-bd9dba653d7d,Event RSVP,6.547658225,125,12,DidNot,N,Y
7cbf824e-ebeb-4d1f-bffa-4970a0bf0c0f,Event RSVP,8.235563028,127,7,Attended,N,Y
cffd841b-496d-42bb-a681-1ceb39b58542,Open Email,3.99096868,31,13,Attended,Y,Y
c0a8f088-aff7-4042-b15f-6073cecb8d32,Web Visit,4.482678377,115,8,Attended,N,N
3a6d840a-b866-4bee-b6ac-a51f2218a230,Open Email,7.135802407,147,8,DidNot,Y,N
548dc045-f9e9-4b8c-b6d6-1ee3349cfa53,Web Visit,8.220519678,154,14,Attended,N,N
f45a8eb2-4ab3-4c91-bfc4-e30121cfe0a5,Open Email,6.757440682,131,14,DidNot,N,Y
0c565138-cd92-423b-8482-2ba95235daf3,DownloadedMaterial,5.239437153,84,9,Attended,N,N
0b2157fb-3f87-4ac6-ac5b-ce671e400711,Open Email,8.476696304,144,9,DidNot,Y,N
cc43877b-e778-421a-9447-de5e3b49485c,Event RSVP,8.248995534,145,12,DidNot,N,N
2cbba989-7a5e-4dfd-9fa5-6bb08d64dccc,DownloadedMaterial,6.706364124,95,11,Attended,Y,Y
15041ded-cd60-4ae1-b574-7a6bf20643cb,DownloadedMaterial,6.033895992,97,13,Attended,Y,Y
17f3f5f3-790e-4d66-90c1-c489df9d3c20,DownloadedMaterial,5.998101262,155,11,Attended,N,Y
3ae966a9-2fa5-4d54-a7e9-693ffad61033,Event RSVP,9.479692182,149,7,Attended,Y,Y
7e0b691b-66f6-425a-b20f-fb92460ff347,Web Visit,6.101364379,121,11,DidNot,N,N
719cc7b0-6844-4f32-b7a9-39db01e3dc46,Event RSVP,3.54758051,32,9,Attended,N,Y
5c8aee5a-14d8-48ce-97a6-ee3db3a6539c,Event RSVP,6.915250561,112,12,Attended,N,Y
d5dbeea2-beaf-4bdb-9f7d-5ecda4c9521e,Web Visit,6.991727385,142,11,DidNot,N,Y
a4670c70-55c6-47d3-8e5d-25e028bb4a86,Event RSVP,6.195016426,115,9,DidNot,N,Y
cd21bd04-4516-413d-9b03-22ec80cfdc74,Web Visit,5.041352751,126,12,DidNot,N,N
fda61016-0513-4801-aeec-3ff3fc085007,Event RSVP,5.496443163,128,12,DidNot,Y,Y
9cbe6e8b-8d15-4dd4-b0f4-45fb7e67e287,DownloadedMaterial,5.317601146,118,8,DidNot,Y,N
4f53b0ed-bb18-4bc6-ba16-911afd5c3802,Event RSVP,5.486970024,61,9,Attended,Y,N
93eb22c9-319e-4f6e-90c0-8240b46a3bbe,Open Email,7.360445995,137,9,DidNot,N,N
10192ee8-40e2-4b11-8f9b-663316147ed0,Open Email,7.94144612,161,11,DidNot,Y,N
9fe8bde4-a257-4194-9236-5dcfd25dd80d,Open Email,3.153879868,90,11,Attended,Y,Y
ddb481c7-effe-4446-b8d4-287c1a846ff3,Open Email,6.475019293,127,12,DidNot,Y,Y
c63269ab-d30f-4ef1-8d2a-02d68369bc49,Web Visit,4.893191333,72,10,Attended,N,N
da417e97-1b2f-4c91-9ee6-7f9d21b3f3aa,DownloadedMaterial,7.451052304,169,8,DidNot,N,N
85601a3f-3050-4647-905a-d1129d00ec3e,DownloadedMaterial,7.528665477,120,8,Attended,N,N
f28ffd94-787b-4dd1-9950-43cd13d797cc,Web Visit,7.255597518,165,13,Attended,N,Y
375a38c2-29ba-4d76-9cb7-786f52ca5537,DownloadedMaterial,7.462538276,103,8,Attended,Y,Y
9984dc06-d099-426f-b978-b199d721b82f,Open Email,5.953615606,67,10,Attended,Y,N
9226c40e-2f0d-40f5-b495-8571b974ef66,Open Email,6.491847253,162,12,DidNot,N,Y
985fcfdd-68a5-4cc2-a59d-6b9139f34ee8,Web Visit,4.986866984,121,12,DidNot,Y,Y
22b17ce3-1fe1-4acd-a8bf-5d4b1267557e,Open Email,6.931292189,132,8,DidNot,Y,Y
e31a4761-da0e-4e0d-a74e-6d7fbba90ec3,Web Visit,4.6563518,44,10,Attended,Y,Y
74fcf9fa-ea58-4adb-a2f3-28b4a055c3b2,Open Email,8.656563561,164,8,DidNot,Y,Y
bb5df7e0-b91b-4c50-9cad-d8e501707312,Web Visit,5.708355028,87,10,Attended,N,N
0c30c267-5028-4293-b3f2-c244053cedfe,Web Visit,6.242226938,92,10,DidNot,N,Y
28663534-9e83-4943-bd11-2d4551b541e4,Open Email,6.232065058,99,9,Attended,N,N
d096f195-1754-456a-9a9d-5e71dcfabc2f,Event RSVP,5.545116513,84,9,Attended,N,N
18ecbc8b-0f3b-470c-9073-4a8075b7adf6,DownloadedMaterial,7.981427493,191,12,DidNot,N,N
b2587378-9220-4db8-b75a-26a33514ac0d,Web Visit,7.84003623,178,15,Attended,N,N
d309c256-5f3d-4e6f-a273-a322c62db1c3,Event RSVP,7.111457689,126,16,Attended,N,N
8f4b7bb6-9043-4d0a-9ebd-eb38e21be068,Event RSVP,6.023636694,110,12,Attended,Y,Y
b0250523-d264-4295-94c3-7407da48ec6f,Open Email,7.505791465,174,11,DidNot,N,N
12b179f4-099d-4cdb-92f5-32432c230689,Web Visit,4.55472837,110,14,DidNot,N,Y
19ea0de3-7597-4174-8fd8-38c2f04bb58a,Event RSVP,6.080431904,181,9,DidNot,N,Y
5b44374e-94c0-40a7-85dd-28b94c0a9307,Event RSVP,5.612640377,122,8,DidNot,N,Y
e0a6a703-8841-49ed-9a3f-0e1a74a2d08d,Open Email,6.789920676,149,11,DidNot,N,N
d38ed691-985a-4864-943d-e2e1766f8ea6,DownloadedMaterial,4.330173399,32,9,Attended,N,N
4933cd36-279c-4078-8fdf-65a12dc79724,Open Email,6.100685084,89,11,DidNot,Y,Y
8d2c5288-be3c-4c12-8f4f-1b90bffa0951,Event RSVP,9.411969163,126,10,Attended,N,Y
16bb34e2-4df3-474a-a1e6-9ab6e5f4c829,Open Email,6.722949884,147,10,Attended,N,N
e379340b-bf4e-4ee1-b79e-6e5fe6f25a9f,Open Email,7.289496172,174,8,DidNot,Y,N
fd0a76e0-b296-4dfa-815e-af95fe15e20f,Web Visit,6.95466647,136,8,Attended,Y,Y
12ac8808-42b5-4416-b4ec-259fc88664bf,Web Visit,5.613721879,114,9,DidNot,N,N
646b6b48-c887-45ca-9ff9-feaa537381b8,Event RSVP,9.317225111,151,11,Attended,N,Y
4a0f216c-6c79-4079-b0d8-64e8f25e5f3d,Open Email,4.55671431,107,9,Attended,N,N
02e43319-d358-4053-bf8e-3e7500996dda,Web Visit,5.537369503,82,11,Attended,Y,Y
e81e821f-f6e8-4d1d-b978-e7fc701faaef,DownloadedMaterial,4.420232571,109,13,DidNot,Y,Y
1f0ad013-4696-480a-bd29-6e255b933acf,DownloadedMaterial,3.413475445,99,10,Attended,N,Y
dbff86b9-13fd-437c-8da8-be7e58af9060,DownloadedMaterial,6.075683399,80,8,Attended,N,Y
37bdbc66-c353-4786-9fc3-a534bf1a38b6,Open Email,5.641547691,156,13,DidNot,Y,N
7fa7df26-9caf-4be0-9cfd-35e231c5f231,Open Email,9.138594271,152,14,Attended,Y,Y
3227441d-45a5-4356-bd7f-1190301a7907,Open Email,5.603309254,86,11,Attended,N,Y
92829736-335f-4ff1-a5aa-5a76892420fa,DownloadedMaterial,4.418180948,108,10,Attended,Y,N
d1fb56b8-ec99-478a-afcf-5c4f365df15a,DownloadedMaterial,6.37099676,120,10,DidNot,Y,N
088fd8e6-c9e5-4351-80c5-f692c7667903,Web Visit,6.864996225,138,8,Attended,Y,Y
c82d2e53-623e-4c0c-baac-efdf8f4c5c95,Event RSVP,6.392567166,151,13,DidNot,N,Y
9062b49d-f4a8-42de-b7a3-dfc04dd97bd4,Open Email,7.016045233,168,12,DidNot,Y,Y
a5e6cbc2-6411-4c08-919b-f76f59d56780,DownloadedMaterial,7.390628476,163,8,DidNot,Y,N
26924111-58dc-4c38-9068-46905c8ca566,DownloadedMaterial,4.519919495,117,6,DidNot,Y,N
e1ac3cc8-6880-4a7f-b0af-18c2a39ac837,Web Visit,5.554501337,117,11,DidNot,N,Y
76f76379-c0fe-4c43-b9de-1689e98b1206,Event RSVP,8.527537031,198,15,Attended,Y,N
49d5664d-b6c2-4e84-800d-ac23fddaff1e,Event RSVP,4.977119779,73,12,Attended,N,Y
74d7c3c8-2f24-4e98-bb96-6bbc43cb8b0d,Web Visit,6.82432873,156,7,DidNot,N,N
8eca0695-11bc-4bfc-962f-8656426f446f,Web Visit,6.633796811,112,7,DidNot,Y,N
74fdabb3-2552-4d1f-9fef-778c0d1a9a14,Web Visit,4.528153106,73,8,Attended,N,Y
1e41e194-d0c9-4e6f-bdc9-6db7383ec6ee,Web Visit,4.269003616,66,7,Attended,Y,Y
2b1d8ec0-6b78-4f4d-934d-301948fbaf32,Event RSVP,6.52385401,159,11,Attended,Y,Y
877bffd5-e1c4-4be9-8dce-d4efb9124c8e,DownloadedMaterial,8.619979374,141,11,DidNot,N,Y
8237eff5-7a67-43ce-9ff7-7da53fc612ed,Event RSVP,6.844224626,125,9,DidNot,Y,N
6a60a3b9-3db1-4499-9942-4a49502cbbfc,DownloadedMaterial,5.09777716,139,11,DidNot,N,N
d07d7ca9-70b1-4ac3-8868-d527fd2885e8,Web Visit,6.822089051,98,12,Attended,N,Y
123372db-f95e-44c8-8edf-9ef5cac0f6c3,Web Visit,7.837260556,166,9,DidNot,N,Y
39baf73f-66bf-4590-8625-f526355a2c27,Web Visit,8.852659166,126,11,Attended,Y,N
9f9b97b5-dee6-495e-b0b3-3caa900ac2bb,Event RSVP,8.605724325,124,11,DidNot,Y,N
