product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P16296,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16297,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16298,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16299,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16300,2021-07-06T15:40:51.276Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16301,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16302,2021-07-06T15:40:51.276Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16303,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16304,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16305,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16306,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16307,2021-07-06T15:40:51.276Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16308,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16309,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16310,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16311,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P16312,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P16313,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16314,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16315,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16316,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P16317,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16318,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16319,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16320,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16321,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P16322,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16323,2021-07-06T15:40:51.276Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16324,2021-07-06T15:40:51.276Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16325,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16326,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16327,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16328,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16329,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16330,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16331,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16332,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16333,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16334,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16335,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16336,2021-07-06T15:40:51.276Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16337,2021-07-06T15:40:51.276Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16338,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16339,2021-07-06T15:40:51.276Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16340,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16341,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16342,2021-07-06T15:40:51.276Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16343,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16344,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16345,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16346,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16347,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16348,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P16349,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16350,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16351,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16352,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16353,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16354,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16355,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16356,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16357,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16358,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16359,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16360,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16361,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16362,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16363,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16364,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16365,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16366,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16367,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16368,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16369,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16370,2021-07-06T15:40:51.276Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16371,2021-07-06T15:40:51.276Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16372,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16373,2021-07-06T15:40:51.276Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16374,2021-07-06T15:40:51.276Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16375,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16376,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P16377,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16378,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16379,2021-07-06T15:40:51.276Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16380,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16381,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16382,2021-07-06T15:40:51.276Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16383,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16384,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16385,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16386,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16387,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16388,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16389,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16390,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16391,2021-07-06T15:40:51.276Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16392,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16393,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16394,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16395,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16396,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16397,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16398,2021-07-06T15:40:51.276Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16399,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P16400,2021-07-06T15:40:51.276Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16401,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16402,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16403,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16404,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16405,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16406,2021-07-06T15:40:51.276Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16407,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16408,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16409,2021-07-06T15:40:51.276Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16410,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16411,2021-07-06T15:40:51.276Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16412,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16413,2021-07-06T15:40:51.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P16414,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16415,2021-07-06T15:40:51.277Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16416,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16417,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16418,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16419,2021-07-06T15:40:51.277Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16420,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P16421,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16422,2021-07-06T15:40:51.277Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16423,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16424,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16425,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16426,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16427,2021-07-06T15:40:51.277Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16428,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16429,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P16430,2021-07-06T15:40:51.277Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16431,2021-07-06T15:40:51.277Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16432,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16433,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16434,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16435,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16436,2021-07-06T15:40:51.277Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16437,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16438,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P16439,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16440,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16441,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16442,2021-07-06T15:40:51.277Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16443,2021-07-06T15:40:51.277Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16444,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16445,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16446,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16447,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16448,2021-07-06T15:40:51.277Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16449,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16450,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16451,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16452,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16453,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16454,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16455,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16456,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16457,2021-07-06T15:40:51.277Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16458,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16459,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16460,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16461,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16462,2021-07-06T15:40:51.277Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16463,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16464,2021-07-06T15:40:51.277Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16465,2021-07-06T15:40:51.277Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16466,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16467,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16468,2021-07-06T15:40:51.277Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16469,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16470,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16471,2021-07-06T15:40:51.277Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16472,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16473,2021-07-06T15:40:51.277Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16474,2021-07-06T15:40:51.277Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16475,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16476,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16477,2021-07-06T15:40:51.277Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16478,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P16479,2021-07-06T15:40:51.277Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16480,2021-07-06T15:40:51.277Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16481,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16482,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16483,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16484,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P16485,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16486,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16487,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16488,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16489,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16490,2021-07-06T15:40:51.277Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16491,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16492,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16493,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16494,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16495,2021-07-06T15:40:51.277Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16496,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16497,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16498,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P16499,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16500,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16501,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16502,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16503,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16504,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16505,2021-07-06T15:40:51.277Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16506,2021-07-06T15:40:51.277Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16507,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16508,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16509,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16510,2021-07-06T15:40:51.277Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16511,2021-07-06T15:40:51.277Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16512,2021-07-06T15:40:51.277Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16513,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P16514,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16515,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P16516,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P16517,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16518,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P16519,2021-07-06T15:40:51.277Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16520,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16521,2021-07-06T15:40:51.277Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
